Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
mostlyc4-33c0-4f67-9f82-f4430a2a77b3,Male,Hispanic,31,Master,2,HR Manager,"Java, AWS, C++",None,117.4,No
mostlyde-2dee-43ca-8ce0-68f5a75100a7,Male,Other,33,PhD,1,Data Scientist,"Scrum, Scheduling, Budgeting",Scrum Master,38.2,No
mostly26-bc06-4922-a941-e63d13fdf145,Female,White,35,Bachelor,8,Data Scientist,"Statistics, Deep Learning, R",None,74.5,No
mostly25-4f22-494a-bc9f-49c7dbaf9501,Male,Black,24,PhD,14,Data Scientist,"Statistics, Deep Learning, Python",None,34.4,No
mostly5c-0a6a-49da-b291-d78b330d3b74,Male,Asian,39,Bachelor,0,Sales Executive,"Budgeting, Scrum, Scheduling",None,64.1,No
mostly12-5c42-43c4-80a5-43a0eeb23845,Female,White,25,Bachelor,24,Data Scientist,"CRM, Cold Calling, Presentation",Scrum Master,84.1,No
mostly5e-4225-4630-90ef-9bf180709c3e,Female,Black,30,PhD,0,HR Manager,_RARE_,None,120.4,No
mostly68-10af-43c7-b355-3a8c889d07ee,Female,White,31,Bachelor,8,Project Manager,"Presentation, Negotiation, CRM",None,116.3,No
mostlyb1-a370-492c-bb1b-2479c55164e0,Female,White,32,Master,16,Software Engineer,_RARE_,PMP,127.7,No
mostlye7-0f87-4395-b94f-a3da4c0f528c,Male,White,48,Bachelor,10,Project Manager,"Git, Python, Java",None,81.3,Yes
mostlyc8-026a-4c2d-b666-c2b3edc4d5d6,Female,Black,37,PhD,16,Software Engineer,"Leadership, Scrum, Agile",None,66.4,No
mostly25-71f0-48d0-b292-2897545a435d,Male,Black,54,Master,6,Software Engineer,_RARE_,None,50.2,No
mostlyd7-bfac-48b5-88a5-1495ad5a0f90,Male,Other,42,Bachelor,15,Data Scientist,_RARE_,PMP,77.4,No
mostly95-20c1-4999-81ac-2a9ec6619f61,Female,Black,24,Master,5,Project Manager,"HR Policies, Communication, Recruitment",None,70.9,No
mostly6e-fabd-4f08-bf5d-e2b552ac2b48,Non-binary,Hispanic,41,Bachelor,26,Sales Executive,"Networking, Negotiation, Cold Calling",AWS,66.9,No
mostly0a-1c02-485f-b966-3abbbef7f5f3,Female,White,32,Master,10,Software Engineer,"Git, AWS, Python",None,66.6,Yes
mostly4d-a68d-43a0-83a2-05a4e5843f89,Male,Hispanic,52,Master,4,Data Scientist,_RARE_,None,121.7,Yes
mostlye9-a505-4001-8e50-0152a5ab7bde,Female,Black,37,Bachelor,24,Data Scientist,_RARE_,AWS,34.0,Yes
mostly06-1543-49e5-923a-774288381341,Non-binary,White,31,PhD,1,Sales Executive,_RARE_,AWS,39.1,No
mostlyea-eb9d-46c4-bf30-a8bc150c49fc,Male,Asian,24,Bachelor,8,Project Manager,"HR Policies, Conflict Resolution, Recruitment",None,95.9,No
mostlyf3-7c22-4177-b552-907374543e52,Male,Hispanic,35,PhD,1,Project Manager,"Leadership, Agile, Scheduling",PMP,67.1,No
mostly98-9b5c-494a-aee7-a5240a5e07de,Male,Black,20,Master,22,Sales Executive,"Leadership, Recruitment, Communication",Scrum Master,127.7,No
mostly8d-30b3-469f-b469-d60f50221114,Female,White,31,Master,16,HR Manager,_RARE_,CFA,45.8,No
mostlyb0-ec08-4a1e-aa23-a297d63dd90e,Female,White,30,Master,9,Software Engineer,"Conflict Resolution, Communication, HR Policies",None,53.7,No
mostly33-c045-4c3d-aec5-84d36ddb3914,Male,Asian,32,Master,7,Project Manager,"Python, Statistics, R",None,56.1,No
mostlyf3-acf2-4496-85ba-4ee550188c5f,Male,Black,29,Master,4,Software Engineer,"SQL, Git, Java",PMP,70.0,Yes
mostly6d-66a0-433d-b4e3-9c41529eddca,Female,Black,28,Bachelor,13,Software Engineer,"Python, Machine Learning, R",None,63.9,No
mostlydf-8013-4f96-958b-a9ea6c499837,Female,Asian,35,Bachelor,0,Software Engineer,"Python, AWS, SQL",None,61.8,No
mostly0b-0eca-4880-bbff-f83941bab913,Male,White,22,High School,17,Software Engineer,"HR Policies, Recruitment, Communication",CFA,71.9,No
mostlybe-2818-49e6-93f2-f4854e26a1bc,Female,White,25,Bachelor,0,Software Engineer,"AWS, Python, Git",None,103.8,No
mostly03-06e7-422d-a815-06f8fd7e8ded,Male,Asian,28,High School,2,HR Manager,_RARE_,PMP,100.9,No
mostly33-0a69-447e-aeb1-4b95157867c2,Non-binary,Black,30,High School,13,Project Manager,"Deep Learning, Statistics, Python",None,73.7,No
mostlyb2-1bb0-470c-9c5d-503c17be8d44,Male,White,21,Master,15,Sales Executive,"Negotiation, Networking, Presentation",Scrum Master,116.5,No
mostly11-fcbf-4cc2-9bd0-d628e41cd4ff,Non-binary,Asian,20,High School,10,Sales Executive,_RARE_,None,79.2,No
mostlyd6-994b-42dc-8dc4-1df35b7b6db4,Female,Asian,21,Master,0,HR Manager,"Scheduling, Leadership, Scrum",None,109.6,No
mostlye3-8fb4-4fcd-8baf-305d156b5b2d,Male,Hispanic,33,Bachelor,21,HR Manager,"Java, Python, AWS",PMP,73.7,No
mostlyd9-87a1-498a-b3a6-964f6c428adf,Male,Black,22,Bachelor,30,Data Scientist,"Agile, Budgeting, Scrum",None,116.3,No
mostlyd3-7052-4caa-8f71-9f368dcc524f,Female,Black,21,Bachelor,12,Project Manager,"Git, SQL, AWS",None,120.2,No
mostly53-ac8e-4603-8311-84f154e1a76a,Male,White,26,Bachelor,8,Project Manager,_RARE_,AWS,37.2,No
mostlyac-f966-4f43-bdd3-dee9dee906e3,Female,Black,30,Bachelor,17,Sales Executive,"CRM, Cold Calling, Negotiation",None,68.9,No
mostlybf-3a59-48b6-bf0a-ea5e6f46401f,Male,Asian,30,Master,0,Data Scientist,_RARE_,None,126.2,No
mostly63-1b2b-4573-975d-3f18a8d87dd5,Male,White,37,Master,4,Software Engineer,"Java, AWS, C++",AWS,40.6,No
mostly27-f296-47c8-b1e3-fc17864c7b49,Male,Black,47,High School,26,Data Scientist,"Python, Machine Learning, R",Scrum Master,51.9,No
mostly06-19a8-41b9-877a-2e0ab8d051b0,Male,Other,30,Master,13,Project Manager,"Networking, Cold Calling, Negotiation",None,78.3,No
mostly89-9ac5-4693-bcdc-daba1453fe7d,Male,Black,31,High School,5,Software Engineer,"Leadership, Scrum, Budgeting",PMP,69.3,No
mostly56-3967-44ad-9369-4d58d597952c,Non-binary,White,40,PhD,10,Sales Executive,"HR Policies, Leadership, Communication",None,71.3,No
mostly4e-d012-4fc6-a844-8b5e8605615d,Female,White,56,Bachelor,7,Sales Executive,"Scheduling, Agile, Leadership",Scrum Master,39.8,No
mostly19-284c-4270-b6a9-edd832f5764a,Male,Black,34,PhD,10,Data Scientist,"Communication, Leadership, Conflict Resolution",None,103.8,Yes
mostlyc5-99fe-4f72-9a89-b4c9ba301901,Male,Asian,33,Bachelor,6,Project Manager,"AWS, Git, Java",CFA,84.8,No
mostlyfb-eff9-4c69-98ff-c716fd91246c,Male,Black,55,Bachelor,10,HR Manager,"Statistics, Python, Deep Learning",Scrum Master,73.1,No
mostly07-a92c-4246-906b-789c9935630f,Non-binary,Hispanic,22,High School,0,Project Manager,"Git, Python, SQL",None,56.8,Yes
mostly61-a372-4924-99e0-dd89a9faae64,Non-binary,Asian,34,High School,9,Software Engineer,"Machine Learning, Statistics, SQL",None,67.3,Yes
mostlyec-2b5e-4c2c-91a8-54640eb59b88,Male,Asian,34,Bachelor,0,Data Scientist,_RARE_,None,112.7,No
mostly80-ffa8-4516-a93f-18c25a15f4aa,Male,White,25,Bachelor,1,Sales Executive,"Recruitment, HR Policies, Conflict Resolution",AWS,88.1,Yes
mostly86-20f6-41d8-9829-f2db37a1fcfd,Female,Hispanic,28,Bachelor,0,Software Engineer,_RARE_,None,42.7,No
mostlyae-3d46-4684-bc05-8f798880219a,Female,Black,32,Bachelor,15,HR Manager,_RARE_,None,106.8,No
mostly8d-df42-448f-9602-3e1b3ea997e3,Male,Black,54,Master,7,Data Scientist,"R, SQL, Statistics",None,53.2,Yes
mostly86-6307-4c2f-a782-eb175ae27685,Non-binary,White,31,Bachelor,9,Sales Executive,"Git, Java, C++",Scrum Master,79.5,No
mostlyb5-8440-4550-bd69-b87ba2eddfde,Non-binary,White,21,Bachelor,10,Sales Executive,"Leadership, Communication, Conflict Resolution",Scrum Master,96.6,No
mostlyc0-220f-41ef-b2a8-91fdcfcf327d,Female,Hispanic,27,High School,11,Software Engineer,_RARE_,None,95.6,No
mostly6c-34fe-4a68-a516-ea6d6088eb7b,Male,Asian,31,Bachelor,15,Sales Executive,"AWS, SQL, Python",None,65.9,No
mostly5e-527a-4bad-8121-08116d70a645,Male,Hispanic,30,Bachelor,5,HR Manager,"CRM, Cold Calling, Negotiation",Scrum Master,95.1,Yes
mostly07-f0ea-47e1-a07b-a29b41d10677,Male,White,53,Bachelor,8,Sales Executive,"Conflict Resolution, HR Policies, Leadership",Scrum Master,117.0,No
mostly4b-839f-47de-be2c-5e529367b3f8,Female,Black,27,Bachelor,11,Data Scientist,"Git, Java, C++",Scrum Master,94.0,No
mostly51-6e89-4b95-a106-67e11649b4a4,Male,Other,33,Master,6,Project Manager,"Networking, Cold Calling, Negotiation",Scrum Master,83.4,No
mostlyd8-fa54-4aaf-a3bc-28abb08c1d06,Female,Black,29,High School,5,HR Manager,"Machine Learning, R, Statistics",PMP,68.9,No
mostly85-4acd-4045-82c1-899437cd399d,Female,Hispanic,26,Master,10,Software Engineer,_RARE_,None,55.2,No
mostlyd7-a34a-41b2-8a35-033d9ebce41d,Female,Black,28,High School,15,Project Manager,"Statistics, SQL, Python",AWS,114.3,No
mostly45-d9d2-4a5d-8c1c-cfd06e6b2db5,Male,Black,27,PhD,7,Data Scientist,"HR Policies, Conflict Resolution, Recruitment",None,120.0,No
mostly65-caf0-4781-955d-d21ed3d6d76c,Female,Black,24,High School,2,HR Manager,_RARE_,None,50.7,No
mostlyae-d1e4-46e1-ae0c-29e3db36b59f,Non-binary,Black,21,High School,12,Data Scientist,"Python, C++, AWS",None,102.1,No
mostlyee-5004-418c-9ced-f8085ee74262,Male,White,38,High School,26,Software Engineer,"Networking, Presentation, Negotiation",None,69.3,No
mostlycb-2698-46b9-86eb-95c0a118ca27,Male,Other,26,Master,6,Project Manager,"Conflict Resolution, Recruitment, Leadership",Scrum Master,47.5,No
mostly3e-1365-4e2a-b396-2385c5649569,Female,White,25,Master,16,Data Scientist,_RARE_,Scrum Master,39.3,Yes
mostly5f-84b2-4679-b29c-428897a52980,Female,White,25,Bachelor,11,HR Manager,_RARE_,None,71.1,Yes
mostly45-54fa-4205-8b81-849164596dc2,Female,Asian,36,Master,14,Data Scientist,"C++, Java, Git",CFA,58.5,No
mostly91-6f8e-46bd-91cc-ef919eb8954b,Female,Hispanic,30,Master,16,Software Engineer,_RARE_,None,111.8,No
mostly4f-46be-461c-b07b-df5a429e8e5b,Female,Other,21,Bachelor,13,Software Engineer,"Leadership, Recruitment, Communication",AWS,79.9,No
mostly9e-95a1-4941-abd4-40f9ada07da0,Male,White,34,Master,13,Software Engineer,"Machine Learning, Python, Statistics",None,60.0,Yes
mostly27-ea22-4e23-a522-08b5a264f4b8,Non-binary,White,39,Bachelor,14,Data Scientist,_RARE_,None,50.3,No
mostlye4-6b6a-4f9c-91b5-67ca2c158a49,Female,Black,38,Bachelor,4,HR Manager,"Negotiation, Cold Calling, Presentation",None,70.5,No
mostly6c-12ac-4911-ad92-d637b3523e37,Male,Asian,20,Bachelor,9,Data Scientist,_RARE_,None,57.6,No
mostly3f-165d-4190-99b1-e23101a0cef6,Male,Asian,36,High School,5,HR Manager,_RARE_,None,83.0,No
mostly32-a892-4b0a-9058-09d24db690a8,Female,Black,30,Master,14,Sales Executive,_RARE_,None,70.7,Yes
mostly17-778d-40b2-ba4d-9fe989d4df63,Male,Hispanic,22,High School,8,HR Manager,"Agile, Scheduling, Scrum",Scrum Master,108.5,No
mostly53-e98e-49a4-b34c-81e4ae23fe83,Non-binary,Asian,39,High School,30,Data Scientist,_RARE_,AWS,34.5,No
mostly7b-6514-4463-9779-e96bf135a8a9,Non-binary,Hispanic,20,Master,13,Software Engineer,"Communication, Leadership, Conflict Resolution",AWS,80.4,Yes
mostlyef-48a2-46f9-8536-76fad6b6379d,Female,Hispanic,27,Bachelor,7,Data Scientist,"Scrum, Agile, Scheduling",AWS,32.7,No
mostlycd-6210-4f48-9094-f95d658beb62,Female,Black,22,Bachelor,6,Data Scientist,"Recruitment, Conflict Resolution, HR Policies",None,69.4,Yes
mostly26-8cec-4470-924b-138626387325,Female,White,20,Master,13,Project Manager,"Java, AWS, C++",None,89.7,No
mostlye4-8a47-4797-bb07-41f4f0aefacb,Female,Other,20,Bachelor,1,Sales Executive,"AWS, C++, Java",AWS,74.4,No
mostlyc4-e215-4c89-b88d-ec23b7063683,Female,Black,38,Master,9,HR Manager,"Recruitment, Conflict Resolution, HR Policies",None,70.1,No
mostlyb6-bc0b-4d59-b8eb-82f9eacb0a6c,Male,Black,34,Bachelor,17,Sales Executive,"Cold Calling, Presentation, Networking",CFA,72.0,No
mostlyaa-442f-4adb-9593-50ffeb01243f,Non-binary,White,34,Bachelor,11,Software Engineer,_RARE_,CFA,60.3,Yes
mostly8e-b20d-49f5-b9bb-521a64a05bf6,Female,White,39,Bachelor,5,Data Scientist,_RARE_,None,68.7,No
mostlyaf-0098-48d0-8511-dfc39d16f8c1,Male,White,36,Master,5,Sales Executive,"Recruitment, Conflict Resolution, Leadership",PMP,101.9,No
mostly3b-eb2d-4986-9eec-4f638639ef1e,Non-binary,Hispanic,31,Bachelor,2,HR Manager,"Git, Java, C++",CFA,49.8,No
mostly46-3d0f-46fe-88cb-3e7d2ea5b333,Non-binary,Black,31,Master,11,Software Engineer,"CRM, Negotiation, Cold Calling",CFA,86.8,Yes
mostly8e-0edd-4ec8-a58b-509d426f6b91,Male,Other,23,Master,13,Project Manager,"HR Policies, Recruitment, Communication",None,33.2,No
mostly51-66a1-4b2d-bc41-daaf700175cc,Male,Other,39,Master,17,HR Manager,"Conflict Resolution, Recruitment, Leadership",AWS,76.2,No
mostly54-9550-41a3-8f4f-6033b6c9a820,Female,Black,32,High School,18,HR Manager,"SQL, Machine Learning, Python",None,65.6,No
mostly26-479a-4081-bcaf-6564a389382a,Male,Black,48,Master,27,Sales Executive,"SQL, Statistics, Python",PMP,88.0,No
mostly6c-6642-463f-9265-cec89ab5726b,Female,White,43,Bachelor,5,Data Scientist,_RARE_,None,69.5,No
mostly9e-ccdb-4b24-a1c8-4f3bb7e27b97,Male,Hispanic,40,High School,5,HR Manager,"Presentation, CRM, Negotiation",None,37.3,No
mostly23-ddfd-49bd-bce6-bc2c97da68aa,Female,Other,34,High School,8,Software Engineer,"Scrum, Budgeting, Leadership",PMP,80.5,No
mostly22-735d-4644-839b-8f47f047b4f9,Male,Asian,54,High School,13,Software Engineer,"Scrum, Agile, Scheduling",Scrum Master,68.5,No
mostly14-a8ed-42ae-95c0-631f917cc9f1,Male,Black,28,High School,0,Project Manager,"HR Policies, Leadership, Conflict Resolution",AWS,70.8,No
mostlyaf-7532-4d62-a008-5170368b4f03,Male,Black,34,Master,21,Data Scientist,"Scheduling, Scrum, Leadership",Scrum Master,84.6,No
mostlyec-1cf7-4a91-a270-007bfbd61940,Male,Black,35,Master,8,Project Manager,"Cold Calling, CRM, Presentation",PMP,73.6,No
mostly4b-ff7d-452b-a9d5-8edaae3e1d53,Male,White,27,Bachelor,16,Data Scientist,"R, Statistics, Python",None,104.6,No
mostly74-df9f-49b6-89ed-d5051cd5a62e,Female,White,27,Master,10,Data Scientist,"Statistics, SQL, Deep Learning",AWS,77.4,Yes
mostlyb5-7846-4150-b615-14ac222a24b2,Female,Black,39,Bachelor,1,Software Engineer,_RARE_,Scrum Master,57.5,Yes
mostly99-dd9c-485c-a05e-dbf1bb3feba2,Male,Black,30,Bachelor,11,Software Engineer,"Statistics, Python, R",Scrum Master,102.8,No
mostly0e-ab8e-4b47-8cc6-9ceff92051fb,Male,Asian,34,Bachelor,8,Software Engineer,"SQL, Java, Python",None,62.2,No
mostlyef-f08a-4c3d-aaf1-743b72bf0063,Non-binary,White,35,Bachelor,17,Software Engineer,_RARE_,PMP,78.9,No
mostly26-8b38-46a3-a50d-cbdff5d7f23a,Female,Other,30,Master,7,Data Scientist,_RARE_,Scrum Master,68.9,No
mostlyf1-ba21-4f34-8734-2cbb60bb374e,Female,Other,48,Bachelor,7,Data Scientist,"Agile, Scrum, Budgeting",None,64.3,No
mostlyb5-3d0b-4531-a5ca-437692dce61c,Male,Black,29,Bachelor,11,Project Manager,"Presentation, Negotiation, Cold Calling",Scrum Master,58.2,Yes
mostly6e-8c39-4311-9631-824a9d110ad6,Male,Asian,27,Master,13,Software Engineer,_RARE_,None,47.4,No
mostly6f-0a21-4ea0-9c6c-855199003277,Female,White,54,Bachelor,15,Software Engineer,_RARE_,None,66.9,No
mostlyea-6502-4557-9fa6-0bfc2a83b277,Male,White,21,Bachelor,7,Data Scientist,"Leadership, Recruitment, Communication",None,65.7,No
mostly3a-1145-4d1d-8454-c4d13a6762f8,Male,Black,55,Bachelor,30,HR Manager,"Budgeting, Scheduling, Agile",Scrum Master,92.8,No
mostly37-8682-44e8-a671-a07d9438ec47,Male,Black,30,PhD,1,Software Engineer,"C++, Python, Git",None,32.9,No
mostlyeb-4baa-4d81-b06f-c6cd2e21a8e7,Male,White,27,Master,15,Project Manager,"R, Deep Learning, Machine Learning",Scrum Master,50.7,No
mostlyac-5d08-4e15-9998-221754631b76,Female,Black,37,Master,9,Sales Executive,"Git, Python, AWS",None,68.4,No
mostly40-b0be-400e-b441-07b601953bac,Male,Black,55,PhD,3,Data Scientist,"Java, SQL, AWS",None,73.6,No
mostlyf0-fc69-49a5-94f6-a78850d061cb,Male,Hispanic,46,Master,24,Data Scientist,"Budgeting, Agile, Leadership",Scrum Master,79.9,No
mostly05-b750-43c9-99ea-c0c8a2ef01d5,Male,White,33,Master,13,HR Manager,"Git, Java, C++",AWS,126.4,No
mostlyc5-eb88-4c7b-9e49-450c4e7389a2,Female,Asian,35,High School,2,Sales Executive,"Leadership, Recruitment, Conflict Resolution",PMP,83.4,Yes
mostly42-cf86-4eae-b217-5a313941a766,Male,White,36,Bachelor,8,Project Manager,"Python, SQL, Deep Learning",Scrum Master,72.7,No
mostly10-7a39-4bd0-9eab-d4eab4121fbc,Male,Black,49,Bachelor,4,Sales Executive,"Negotiation, Presentation, CRM",AWS,66.9,No
mostlyea-5ea0-4b7f-a23b-910f26b6e424,Male,White,37,Bachelor,0,Software Engineer,"Recruitment, Communication, Leadership",AWS,66.0,No
mostly6b-3e50-426f-82a2-1fadb2d36c89,Male,White,30,Bachelor,3,HR Manager,"Python, C++, Git",Scrum Master,75.4,No
mostly24-6aa1-4938-8d42-71bc2a015354,Female,White,33,Bachelor,11,Project Manager,"Scrum, Scheduling, Leadership",Scrum Master,78.9,No
mostly3a-a73c-412a-89e3-5c74d97b4e7d,Male,Asian,30,Bachelor,27,Sales Executive,"Java, AWS, Git",PMP,90.1,No
mostly29-0544-4f6e-b1a9-1522ffeefe4b,Non-binary,Hispanic,26,Bachelor,10,Software Engineer,"Scheduling, Leadership, Budgeting",None,68.5,No
mostlya9-c3e0-4989-8b8d-ccee72581918,Non-binary,Black,48,High School,24,Data Scientist,"Cold Calling, CRM, Negotiation",None,78.7,No
mostly75-79ad-4d44-bc13-ab89faf935e5,Female,White,32,Bachelor,0,Software Engineer,"CRM, Negotiation, Presentation",Scrum Master,82.6,No
mostly80-f703-45af-8151-3ff596b7b4c9,Non-binary,White,30,Bachelor,10,Project Manager,"Communication, Conflict Resolution, Recruitment",Scrum Master,73.8,Yes
mostly8c-10f6-4474-8267-2a0b8e52203e,Male,White,36,Bachelor,14,Data Scientist,_RARE_,None,42.2,No
mostly9b-e2c5-40fc-a943-19b1782ee556,Non-binary,Black,28,Master,13,HR Manager,_RARE_,Scrum Master,32.7,No
mostlyaa-ed08-4557-8e0a-cf2b0374c988,Female,White,27,Master,7,Sales Executive,_RARE_,AWS,60.2,No
mostly09-1235-4b39-bac6-4ff1692616b1,Male,Asian,30,Bachelor,13,HR Manager,"Conflict Resolution, Leadership, Communication",None,94.8,No
mostlyd9-bb22-4d6d-b656-f05bb0248ff0,Male,Other,39,High School,21,Project Manager,"AWS, Java, Python",None,65.4,No
mostlyff-9ca9-487e-850f-c3bf80ec5bd9,Male,Black,22,Master,18,Sales Executive,"SQL, Statistics, Python",AWS,79.5,No
mostlyc5-2ff5-44a9-840a-35a9e8070274,Non-binary,Hispanic,54,Bachelor,0,Project Manager,"Java, Git, C++",PMP,109.4,No
mostly30-458f-4267-b203-4fbd1c237ce8,Female,Black,38,High School,2,Data Scientist,"Python, Statistics, SQL",AWS,56.5,No
mostly5f-4160-4772-9892-4f4efe0b4a62,Female,White,38,Bachelor,17,Project Manager,"Python, R, Machine Learning",Scrum Master,61.4,Yes
mostly2d-cadf-449d-b6bc-806c81694ddc,Female,White,20,Bachelor,16,Data Scientist,"Budgeting, Scheduling, Agile",None,40.1,No
mostlye2-4f96-4f2e-9350-fceabd2d8cc4,Female,White,23,Bachelor,0,Data Scientist,"Recruitment, HR Policies, Communication",AWS,91.9,No
mostlyc4-c6e9-4a5e-8d07-77d783f4e19c,Female,Black,38,Bachelor,0,HR Manager,"SQL, R, Python",None,104.2,No
mostly78-30e5-42bd-9b35-742214018009,Non-binary,White,39,Master,20,Project Manager,_RARE_,AWS,127.6,No
mostlyc6-d314-45ef-93cb-bd813cd0830d,Male,Asian,29,Bachelor,4,HR Manager,"Statistics, Python, R",PMP,73.6,No
mostly12-60da-4669-b740-2af8e341ca08,Female,Black,29,High School,16,HR Manager,"Git, Python, Java",CFA,36.8,No
mostly14-0400-48ca-b9d4-be5b94165d60,Female,Asian,29,Bachelor,5,Sales Executive,"Git, AWS, C++",None,74.5,No
mostlyda-5ac8-4444-9039-e86554026f83,Female,Asian,30,Bachelor,0,Sales Executive,"Git, Python, Java",None,63.7,No
mostly0a-0ceb-4d06-a59b-12a1f158e0f8,Male,Other,29,Master,26,Project Manager,"Networking, Negotiation, Presentation",Scrum Master,70.5,No
mostly1b-e2d4-42be-9f19-93291f0c3885,Male,Hispanic,44,Bachelor,6,Data Scientist,"Statistics, Deep Learning, Machine Learning",None,69.0,No
mostlyb3-66e9-4898-bac6-b94e76bb55de,Male,Asian,28,Master,11,Software Engineer,"Communication, Conflict Resolution, HR Policies",None,105.9,No
mostlyb4-b679-4d9c-9629-e7e4511da82f,Female,White,36,Master,17,Data Scientist,"Python, Machine Learning, Deep Learning",None,61.3,No
mostly22-355f-4741-be6c-d229c8ebd124,Non-binary,White,30,Master,11,Project Manager,_RARE_,PMP,81.2,No
mostly3c-3a8d-4cec-b969-97f2588c54b2,Male,Black,51,Bachelor,7,HR Manager,_RARE_,None,80.4,No
mostlycc-a952-49f3-886b-df955ca9d2a7,Male,Asian,50,Master,26,Software Engineer,"Statistics, R, Python",Scrum Master,69.0,No
mostlyfa-3d85-4649-ba84-698bf67ecc9c,Male,Black,27,Bachelor,1,Sales Executive,"HR Policies, Leadership, Conflict Resolution",AWS,66.2,Yes
mostly7a-d202-426a-8296-0473d5f501d9,Male,White,25,Master,9,Data Scientist,_RARE_,AWS,125.4,No
mostlyec-9811-4949-8289-1034155d9b34,Male,White,40,PhD,10,Software Engineer,"Scrum, Scheduling, Leadership",AWS,84.6,No
mostly32-d4a1-4923-b58f-3c0c99149dff,Non-binary,White,28,Bachelor,26,Project Manager,"Git, AWS, Python",None,78.5,Yes
mostly44-ece3-47b6-ae76-169a84e725d7,Male,Black,36,Master,8,Software Engineer,"Presentation, Networking, Cold Calling",None,45.6,No
mostly51-8917-405f-99cd-171d7ced4d05,Female,White,23,Bachelor,24,HR Manager,"SQL, R, Python",PMP,84.5,No
mostlyeb-3b56-4bbe-964b-0f7408300c99,Male,Black,41,Master,22,Project Manager,"Leadership, Agile, Budgeting",None,50.2,No
mostlye6-b741-4f9d-adb1-fbdbd11a3da9,Female,White,36,Master,24,Software Engineer,_RARE_,None,75.0,No
mostly9c-1646-4498-965c-9fe7bbb2529a,Male,White,30,Master,3,Software Engineer,"Deep Learning, Statistics, Python",None,49.3,No
mostly66-57d7-4bdd-8014-99a96f5d82ed,Male,White,31,Bachelor,8,HR Manager,"R, Machine Learning, Python",None,70.2,No
mostlyc4-d5d0-4947-bc16-9750666d0c0e,Male,White,22,Master,22,Data Scientist,"Networking, Negotiation, Cold Calling",Scrum Master,78.6,No
mostlyd9-f980-4300-a21d-d9eefbe1d953,Female,Hispanic,24,Bachelor,8,Software Engineer,_RARE_,None,106.8,No
mostlyca-f036-4ea0-a3b5-1e234f85839f,Non-binary,Asian,21,Master,0,Sales Executive,"Git, AWS, SQL",None,50.5,No
mostly7c-bde5-4e93-bae7-c06e09a9623a,Female,Asian,39,Bachelor,8,Sales Executive,"AWS, Python, Git",None,79.2,Yes
mostly93-d6b7-4d87-91b3-daf5e552df4f,Female,Other,33,Bachelor,10,Project Manager,"Leadership, Communication, Conflict Resolution",None,76.5,Yes
mostlye8-ac0e-48c7-ac6d-f6874bd88ab1,Female,Black,38,Master,10,Project Manager,"Java, AWS, Git",Scrum Master,65.3,No
mostly33-8615-40ef-9f83-ff26bd97674b,Male,White,39,Bachelor,7,HR Manager,"Java, C++, Python",None,36.1,No
mostly96-2a71-4b1a-b883-9e5dd96f43bc,Male,Asian,37,Bachelor,4,Project Manager,"Scheduling, Agile, Leadership",AWS,76.6,Yes
mostly63-8f7d-49c7-8124-5b022128a677,Male,Black,38,Master,7,Data Scientist,"SQL, Git, Java",None,62.2,No
